word,side,affix,root,root_free,method,zipf,freq,comp
mediocrity,suffix,ity,mediocre,True,freeroot,3.12,1.32e-06,0.4869582951068878
simplistic,suffix,ic,simple,True,family,3.32,2.09e-06,0.4873722195625305
alkaline,suffix,ine,alkal,False,family,3.25,1.78e-06,0.4877699315547943
inbound,prefix,in,bound,True,family,3.25,1.78e-06,0.48787033557891846
powerful,suffix,ful,power,True,family,4.85,7.08e-05,0.48802638053894043
plaintive,suffix,ive,plaint,True,freeroot,2.46,2.88e-07,0.48818933963775635
interglacial,prefix,inter,glacial,True,freeroot,2.11,1.29e-07,0.48822155594825745
murderer,suffix,er,murder,True,family,3.82,6.61e-06,0.4882574677467346
cystitis,suffix,itis,cyst,True,freeroot,2.19,1.55e-07,0.4883947968482971
import,prefix,in,port,True,family,4.1,1.26e-05,0.48846304416656494
overdo,prefix,over,do,True,family,2.84,6.92e-07,0.48850682377815247
inhuman,prefix,im,human,True,family,3.27,1.86e-06,0.4885173439979553
secularism,suffix,ism,secular,True,family,3.03,1.07e-06,0.488541841506958
alleviation,suffix,ion,alleviate,True,freeroot,2.63,4.27e-07,0.4887586534023285
sturdiness,suffix,ness,sturdy,True,family,1.87,7.41e-08,0.4888626039028168
creative,suffix,ive,create,True,family,4.6,3.98e-05,0.48894983530044556
shrewdly,suffix,ly,shrewd,True,family,2.32,2.09e-07,0.48914557695388794
pretentious,suffix,ious,pretend,True,family,3.17,1.48e-06,0.48937082290649414
waiter,suffix,er,wait,True,family,3.61,4.07e-06,0.4894011318683624
shallower,suffix,er,shallow,True,family,2.76,5.75e-07,0.4894171357154846
graceless,suffix,less,grace,True,family,2.02,1.05e-07,0.48950639367103577
fiddler,suffix,er,fiddle,True,freeroot,2.83,6.76e-07,0.48953506350517273
richest,suffix,est,rich,True,family,3.7,5.01e-06,0.4895583391189575
fertility,suffix,ity,fertile,True,family,3.78,6.03e-06,0.4896053671836853
graceful,suffix,ful,grace,True,family,3.39,2.45e-06,0.4897579252719879
unreal,prefix,un,real,True,family,3.59,3.89e-06,0.48979702591896057
constabulary,suffix,ory,constable,True,freeroot,2.97,9.33e-07,0.48985666036605835
ambitious,suffix,ious,ambit,True,family,3.95,8.91e-06,0.49009376764297485
antiquarian,suffix,ian,antique,True,family,2.81,6.46e-07,0.4902009665966034
arrangement,suffix,ment,arrange,True,family,4.25,1.78e-05,0.4902036488056183
tigress,suffix,ess,tiger,True,freeroot,2.42,2.63e-07,0.49034273624420166
turbidity,suffix,ity,turbid,True,freeroot,2.33,2.14e-07,0.4903604984283447
portentous,suffix,ious,portent,True,freeroot,2.14,1.38e-07,0.490363746881485
momma,suffix,a,mom,True,family,3.41,2.57e-06,0.4903815984725952
extend,prefix,ex,tend,True,family,4.34,2.19e-05,0.4904840290546417
outmost,prefix,out,most,True,family,1.5,3.16e-08,0.49050062894821167
impropriety,prefix,im,propriety,True,freeroot,2.75,5.62e-07,0.4905080795288086
deviant,suffix,ant,devi,True,family,3.03,1.07e-06,0.49058425426483154
kindness,suffix,ness,kind,True,family,4.0,1e-05,0.49064934253692627
grassy,suffix,y,grass,True,freeroot,3.24,1.74e-06,0.49071618914604187
balinese,suffix,ese,bali,True,freeroot,2.77,5.89e-07,0.49080371856689453
tranquility,suffix,ity,tranquil,True,freeroot,3.02,1.05e-06,0.49086877703666687
vicariously,suffix,ly,vicarious,True,freeroot,2.72,5.25e-07,0.49098503589630127
derision,suffix,ion,deride,True,family,2.8,6.31e-07,0.49100005626678467
unsteady,prefix,un,steady,True,family,2.73,5.37e-07,0.49108585715293884
spunky,suffix,y,spunk,True,freeroot,2.51,3.24e-07,0.4911991059780121
ostentation,suffix,ion,ostent,False,family,2.12,1.32e-07,0.4912487268447876
clamorous,suffix,ious,clamor,True,freeroot,1.87,7.41e-08,0.4913596510887146
personable,suffix,able,person,True,family,2.69,4.9e-07,0.49139204621315
defeatism,suffix,ism,defeat,True,family,2.14,1.38e-07,0.49141165614128113
candidacy,suffix,acy,candid,True,family,3.41,2.57e-06,0.49145257472991943
manorial,suffix,al,manor,True,freeroot,2.23,1.7e-07,0.49157238006591797
causative,suffix,ive,cause,True,family,2.68,4.79e-07,0.4915789067745209
slickly,suffix,ly,slick,True,family,1.81,6.46e-08,0.49177008867263794
coolest,suffix,est,cool,True,family,3.62,4.17e-06,0.4919240176677704
incestuous,suffix,ious,incest,True,freeroot,2.72,5.25e-07,0.4920836091041565
quantify,suffix,ify,quant,True,family,3.24,1.74e-06,0.4920966625213623
borrower,suffix,er,borrow,True,freeroot,3.25,1.78e-06,0.4921606779098511
rationalist,suffix,ist,rational,True,family,2.56,3.63e-07,0.4922710061073303
manipulators,suffix,or,manipulate,True,family,2.46,2.88e-07,0.4922717213630676
ejaculation,suffix,ion,ejaculate,True,freeroot,2.92,8.32e-07,0.4923454225063324
wastage,suffix,age,waste,True,family,2.63,4.27e-07,0.49236181378364563
dynastic,suffix,ic,dynast,True,family,2.77,5.89e-07,0.49243104457855225
regrettable,suffix,able,regret,True,family,2.96,9.12e-07,0.49256613850593567
arithmetical,suffix,al,arithmetic,True,freeroot,2.1,1.26e-07,0.4926326274871826
colloidal,suffix,al,colloid,True,freeroot,2.59,3.89e-07,0.4926939010620117
unmodified,prefix,un,modify,True,family,2.59,3.89e-07,0.49274131655693054
suffragette,suffix,ette,suffrage,True,freeroot,2.48,3.02e-07,0.4928041696548462
obfuscation,suffix,ion,obfuscate,True,freeroot,2.56,3.63e-07,0.4928589165210724
revellers,suffix,er,revel,True,family,2.19,1.55e-07,0.4929916262626648
punish,suffix,ish,pun,True,family,3.95,8.91e-06,0.49308109283447266
incompatible,prefix,im,compatible,True,family,3.48,3.02e-06,0.49309080839157104
listener,suffix,er,listen,True,freeroot,3.52,3.31e-06,0.4930916726589203
stoicism,suffix,ism,stoic,True,family,2.63,4.27e-07,0.49316051602363586
empirically,suffix,ly,empiric,True,family,2.88,7.59e-07,0.4934476613998413
priesthood,suffix,hood,priest,True,family,3.3,2e-06,0.4934674799442291
besiege,prefix,be,siege,True,freeroot,2.36,2.29e-07,0.4934961199760437
stagnate,suffix,ate,stagn,False,family,2.49,3.09e-07,0.49351945519447327
medially,suffix,ly,medial,True,freeroot,2.11,1.29e-07,0.49352288246154785
exorcism,suffix,ism,exorc,False,family,2.89,7.76e-07,0.49357903003692627
smelly,suffix,y,smell,True,freeroot,3.29,1.95e-06,0.4936237931251526
spheroid,suffix,oid,sphere,True,freeroot,2.07,1.17e-07,0.49362385272979736
usually,suffix,y,usual,True,family,5.15,0.000141,0.4937639534473419
facilitation,suffix,ion,facilitate,True,freeroot,2.92,8.32e-07,0.4938451945781708
mistranslated,prefix,mis,translate,True,family,1.96,9.12e-08,0.49385619163513184
convincingly,suffix,ly,convince,True,family,3.1,1.26e-06,0.4939945638179779
action,suffix,ion,act,True,family,5.25,0.000178,0.4940188229084015
anomalous,suffix,ious,anomal,False,family,2.94,8.71e-07,0.494057834148407
endanger,prefix,en,danger,True,family,3.23,1.7e-06,0.49408599734306335
thicken,suffix,en,thick,True,family,2.71,5.13e-07,0.49415868520736694
presbyterian,suffix,ian,presbytery,True,freeroot,3.6,3.98e-06,0.4942580759525299
irritate,suffix,ate,irrit,False,family,3.08,1.2e-06,0.49431756138801575
chauvinist,suffix,ist,chauvin,True,family,2.37,2.34e-07,0.49433156847953796
amidst,prefix,a,midst,True,freeroot,3.56,3.63e-06,0.49433577060699463
reorient,prefix,re,orient,True,family,2.18,1.51e-07,0.4945323169231415
papacy,suffix,acy,pap,True,family,3.02,1.05e-06,0.49459144473075867
trapezoid,suffix,oid,trapez,False,family,2.27,1.86e-07,0.4946173429489136
ambition,suffix,ion,ambit,True,family,3.91,8.13e-06,0.49479949474334717
innocent,suffix,ant,innoc,False,family,4.45,2.82e-05,0.4948864281177521
idyllic,suffix,ic,idyll,True,freeroot,3.04,1.1e-06,0.4949481189250946
thoughtless,suffix,less,thought,True,family,2.9,7.94e-07,0.49498820304870605
athletic,suffix,ic,athlete,True,family,4.12,1.32e-05,0.4950006604194641
mythic,suffix,ic,myth,True,freeroot,3.02,1.05e-06,0.49501416087150574
fretful,suffix,ful,fret,True,freeroot,1.96,9.12e-08,0.4950871169567108
illusory,suffix,ory,illus,True,family,2.79,6.17e-07,0.4950878620147705
impatience,prefix,im,patience,True,freeroot,2.98,9.55e-07,0.4951925277709961
exchange,prefix,ex,change,True,family,4.85,7.08e-05,0.4953348934650421
callousness,suffix,ness,callous,True,family,2.28,1.91e-07,0.49534711241722107
coolness,suffix,ness,cool,True,family,2.82,6.61e-07,0.4954715073108673
difficulty,suffix,y,difficult,True,freeroot,4.33,2.14e-05,0.4954945147037506
outdo,prefix,out,do,True,family,2.72,5.25e-07,0.49560827016830444
tactless,suffix,less,tact,True,family,2.26,1.82e-07,0.49570271372795105
uglier,suffix,er,ugly,True,family,2.85,7.08e-07,0.4958350956439972
adulterous,suffix,ious,adulter,False,family,2.54,3.47e-07,0.49597057700157166
rationally,suffix,ly,rational,True,family,3.08,1.2e-06,0.4960402250289917
populist,suffix,ist,popul,False,family,3.37,2.34e-06,0.4963151514530182
theism,suffix,ism,theo,True,family,2.59,3.89e-07,0.4963381588459015
gardener,suffix,er,garden,True,freeroot,3.49,3.09e-06,0.4965141713619232
shabbily,suffix,ly,shabby,True,freeroot,1.89,7.76e-08,0.4966539740562439
biggest,suffix,est,big,True,family,4.93,8.51e-05,0.49673134088516235
allegedly,suffix,ly,allege,True,freeroot,4.06,1.15e-05,0.4970901310443878
syrupy,suffix,y,syrup,True,freeroot,2.37,2.34e-07,0.49710869789123535
grocery,suffix,y,grocer,True,freeroot,4.06,1.15e-05,0.4971379339694977
wizardry,suffix,ory,wizard,True,freeroot,2.74,5.5e-07,0.497152715921402
adoption,suffix,ion,adopt,True,family,4.17,1.48e-05,0.4973743259906769
deeply,suffix,ly,deep,True,family,4.44,2.75e-05,0.49745479226112366
disrespect,prefix,dis,respect,True,family,3.63,4.27e-06,0.4975021481513977
remarry,prefix,re,marry,True,family,2.66,4.57e-07,0.4975576400756836
diverge,prefix,di,verge,True,family,2.83,6.76e-07,0.4976039230823517
kindly,suffix,ly,kind,True,family,4.0,1e-05,0.4976511597633362
unconnected,prefix,un,connect,True,family,2.83,6.76e-07,0.49769991636276245
autumnal,suffix,al,autumn,True,freeroot,2.76,5.75e-07,0.49770915508270264
harmless,suffix,less,harm,True,family,3.79,6.17e-06,0.49772828817367554
blandly,suffix,ly,bland,True,family,2.05,1.12e-07,0.4978160560131073
fellowship,suffix,ship,fellow,True,freeroot,3.86,7.24e-06,0.49809280037879944
exactness,suffix,ness,exact,True,family,1.99,9.77e-08,0.49813568592071533
weirdo,suffix,o,weird,True,family,3.33,2.14e-06,0.4982382357120514
cheaply,suffix,ly,cheap,True,family,3.28,1.91e-06,0.49839577078819275
previously,suffix,ly,previous,True,freeroot,4.83,6.76e-05,0.49841925501823425
performance,suffix,ance,perform,True,family,5.16,0.000145,0.49846574664115906
contemptible,suffix,able,contempt,True,family,2.55,3.55e-07,0.49858832359313965
predetermine,prefix,pre,determine,True,family,1.68,4.79e-08,0.4986133873462677
neglectful,suffix,ful,neglect,True,freeroot,2.46,2.88e-07,0.498650461435318
attractive,suffix,ive,attract,True,family,4.53,3.39e-05,0.49867647886276245
brainless,suffix,less,brain,True,family,2.75,5.62e-07,0.4986991584300995
steadiest,suffix,est,steady,True,family,1.63,4.27e-08,0.498797744512558
admission,suffix,ion,admit,True,family,4.15,1.41e-05,0.4988481402397156
overpriced,prefix,over,price,True,family,3.12,1.32e-06,0.4990057647228241
rectory,suffix,y,rector,True,freeroot,2.88,7.59e-07,0.49902960658073425
leanest,suffix,est,lean,True,family,1.71,5.13e-08,0.49911192059516907
amicably,suffix,y,amicable,True,freeroot,2.72,5.25e-07,0.49925529956817627
undergrad,prefix,under,grad,True,freeroot,2.85,7.08e-07,0.499798983335495
difference,suffix,ance,differ,True,family,5.01,0.000102,0.4998281002044678
inflate,prefix,in,flate,False,family,3.01,1.02e-06,0.499985009431839
moistness,suffix,ness,moist,True,family,1.59,3.89e-08,0.5001389384269714
efficiently,suffix,ly,efficient,True,family,3.79,6.17e-06,0.5001501441001892
diver,suffix,er,dive,True,freeroot,3.41,2.57e-06,0.5001862645149231
breezy,suffix,y,breeze,True,freeroot,3.12,1.32e-06,0.5002285838127136
hydraulically,suffix,ly,hydraulic,True,freeroot,2.38,2.4e-07,0.5002671480178833
raucously,suffix,ly,raucous,True,freeroot,1.65,4.47e-08,0.5002713203430176
crusader,suffix,er,crusade,True,freeroot,3.21,1.62e-06,0.5002915859222412
ostentatious,suffix,ious,ostent,False,family,2.68,4.79e-07,0.5003506541252136
magician,suffix,ian,magic,True,family,3.53,3.39e-06,0.5004013180732727
botanist,suffix,ist,botan,True,family,2.89,7.76e-07,0.50074702501297
pasturage,suffix,age,pasture,True,freeroot,1.75,5.62e-08,0.5008549690246582
admirer,suffix,er,admire,True,family,3.19,1.55e-06,0.5008563995361328
harassment,suffix,ment,harass,True,freeroot,4.01,1.02e-05,0.5009382963180542
mispronounce,prefix,mis,pronounce,True,family,1.89,7.76e-08,0.501019299030304
revelry,suffix,ory,revel,True,family,2.5,3.16e-07,0.5011429190635681
allusive,suffix,ive,allude,True,family,2.02,1.05e-07,0.5011943578720093
quarterly,suffix,ly,quarter,True,freeroot,3.99,9.77e-06,0.5012268424034119
necessity,suffix,ity,necess,False,family,3.91,8.13e-06,0.5012293457984924
wildest,suffix,est,wild,True,family,3.24,1.74e-06,0.5012296438217163
forfeiture,suffix,ure,forfeit,True,freeroot,3.04,1.1e-06,0.5013353824615479
brilliance,suffix,ance,brilli,False,family,3.39,2.45e-06,0.5014169812202454
legislatures,suffix,ure,legislate,True,family,3.25,1.78e-06,0.5016322135925293
ventilation,suffix,ion,ventilate,True,family,3.6,3.98e-06,0.5016435384750366
stiffen,suffix,en,stiff,True,family,2.49,3.09e-07,0.5018023252487183
eagerness,suffix,ness,eager,True,family,2.9,7.94e-07,0.5018793940544128
belligerence,suffix,ance,belliger,False,family,2.12,1.32e-07,0.5019761323928833
embittered,prefix,en,bitter,True,family,2.6,3.98e-07,0.502348005771637
capacitor,suffix,or,capacit,False,family,3.17,1.48e-06,0.5023910999298096
elopement,suffix,ment,elope,True,freeroot,2.29,1.95e-07,0.5024603605270386
kitchenette,suffix,ette,kitchen,True,freeroot,2.26,1.82e-07,0.5025906562805176
stubbornness,suffix,ness,stubborn,True,family,2.83,6.76e-07,0.5025956630706787
analogous,suffix,ious,analog,True,family,3.36,2.29e-06,0.5028020143508911
perversity,suffix,ity,perverse,True,family,2.23,1.7e-07,0.5028109550476074
taxation,suffix,ion,tax,True,family,3.81,6.46e-06,0.502845048904419
iodine,suffix,ine,iod,True,family,3.19,1.55e-06,0.5028523206710815
distrust,prefix,dis,trust,True,family,3.4,2.51e-06,0.5029363632202148
nomadic,suffix,ic,nomad,True,freeroot,3.13,1.35e-06,0.5029645562171936
collusion,suffix,ion,collude,True,family,3.43,2.69e-06,0.5030354857444763
attacker,suffix,er,attack,True,freeroot,3.59,3.89e-06,0.5031846761703491
falseness,suffix,ness,false,True,family,1.82,6.61e-08,0.5032039284706116
dislike,prefix,dis,like,True,family,3.89,7.76e-06,0.5032108426094055
futility,suffix,ity,futile,True,freeroot,2.96,9.12e-07,0.5032417178153992
qualification,suffix,ion,qualify,True,family,3.88,7.59e-06,0.5032628774642944
friendship,suffix,ship,friend,True,family,4.39,2.45e-05,0.5033954381942749
shapeless,suffix,less,shape,True,family,2.39,2.45e-07,0.5034226179122925
brilliant,suffix,ant,brilli,False,family,4.55,3.55e-05,0.5034754276275635
usurper,suffix,er,usurp,True,family,2.59,3.89e-07,0.5035647749900818
soften,suffix,en,soft,True,family,3.36,2.29e-06,0.5038480758666992
puritanism,suffix,ism,puritan,True,freeroot,2.28,1.91e-07,0.5040814280509949
empower,prefix,en,power,True,family,3.51,3.24e-06,0.5041072964668274
surest,suffix,est,sure,True,family,2.62,4.17e-07,0.5042534470558167
problematic,suffix,ic,problem,True,freeroot,3.87,7.41e-06,0.5043931603431702
crisply,suffix,ly,crisp,True,family,2.21,1.62e-07,0.5044240951538086
elasticity,suffix,ity,elastic,True,family,3.1,1.26e-06,0.5044898390769958
aggravation,suffix,ion,aggravate,True,freeroot,2.76,5.75e-07,0.5044915080070496
steepness,suffix,ness,steep,True,family,2.09,1.23e-07,0.5046901702880859
treasonable,suffix,able,treason,True,family,1.98,9.55e-08,0.504697322845459
humanity,suffix,ity,human,True,family,4.32,2.09e-05,0.5047812461853027
outward,suffix,ward,out,True,family,3.52,3.31e-06,0.5048015713691711
alike,prefix,a,like,True,family,4.13,1.35e-05,0.5048521161079407
redemptive,suffix,ive,redempt,False,family,2.57,3.72e-07,0.5048765540122986
windy,suffix,y,wind,True,family,3.57,3.72e-06,0.5048788189888
sultanate,suffix,ate,sultan,True,freeroot,2.44,2.75e-07,0.5049276351928711
fairness,suffix,ness,fair,True,family,3.77,5.89e-06,0.5049991607666016
rudeness,suffix,ness,rude,True,family,2.91,8.13e-07,0.5050513744354248
soberly,suffix,ly,sober,True,freeroot,2.19,1.55e-07,0.5051358938217163
subsoil,prefix,sub,soil,True,freeroot,2.24,1.74e-07,0.5051743984222412
annul,prefix,a,null,True,family,2.49,3.09e-07,0.5052722692489624
alcoholism,suffix,ism,alcohol,True,family,3.45,2.82e-06,0.5052877068519592
adulteress,suffix,ess,adulter,False,family,2.04,1.1e-07,0.5055398344993591
wondrous,suffix,ious,wonder,True,family,3.12,1.32e-06,0.5057688355445862
undergraduate,prefix,under,graduate,True,family,3.85,7.08e-06,0.5057799816131592
weirdly,suffix,ly,weird,True,family,3.06,1.15e-06,0.5058488845825195
unproved,prefix,un,prove,True,family,1.82,6.61e-08,0.5059726238250732
hypnotic,suffix,ic,hypn,False,family,3.13,1.35e-06,0.5060656070709229
taken,suffix,en,take,True,family,5.33,0.000214,0.5061595439910889
audacity,suffix,ity,audac,False,family,3.27,1.86e-06,0.5062248110771179
disinterest,prefix,dis,interest,True,family,2.56,3.63e-07,0.5063925981521606
untreated,prefix,un,treat,True,family,3.33,2.14e-06,0.5065301060676575
kicker,suffix,er,kick,True,freeroot,3.41,2.57e-06,0.5066421627998352
overemphasis,prefix,over,emphasis,True,freeroot,1.84,6.92e-08,0.5066526532173157
hijacker,suffix,er,hijack,True,freeroot,2.56,3.63e-07,0.5067965388298035
doctrinal,suffix,al,doctrine,True,freeroot,2.93,8.51e-07,0.506930947303772
purposeful,suffix,ful,purpose,True,family,3.07,1.17e-06,0.5071436166763306
undershirt,prefix,under,shirt,True,freeroot,2.28,1.91e-07,0.5072563886642456
clumsiest,suffix,est,clumsy,True,family,1.57,3.72e-08,0.5073263645172119
irksome,suffix,some,irk,True,freeroot,2.33,2.14e-07,0.5073516368865967
mushy,suffix,y,mush,True,freeroot,2.94,8.71e-07,0.5074471831321716
disprove,prefix,dis,prove,True,family,2.93,8.51e-07,0.5076361298561096
undetected,prefix,un,detect,True,family,3.03,1.07e-06,0.5077356696128845
inapplicable,prefix,im,applicable,True,freeroot,2.21,1.62e-07,0.5078678727149963
pricey,suffix,y,price,True,family,3.34,2.19e-06,0.5080892443656921
forwardness,suffix,ness,forward,True,family,1.64,4.37e-08,0.5081888437271118
forgotten,suffix,en,forgot,True,freeroot,4.4,2.51e-05,0.5085062384605408
belligerent,suffix,ant,belliger,False,family,3.04,1.1e-06,0.5085732936859131
appalachian,suffix,n,appalachia,True,freeroot,3.25,1.78e-06,0.5086172223091125
firmest,suffix,est,firm,True,family,1.87,7.41e-08,0.5086707472801208
outbid,prefix,out,bid,True,family,2.64,4.37e-07,0.5087060332298279
fifty,suffix,ity,five,True,family,4.29,1.95e-05,0.5087327361106873
